title,press,date,summary,url
연두색 번호판 탓? 3억대 수퍼카. 명차 판매 50% 줄었다.,엠투데이,2024-09-05,"정부가 올해 1월부터 법인명의로 구입하는 8천만 원 이상 고가차량에 '연두색 번호판' 부착을 의무화한 것이 영향을 미친 것으로 분석된다. 신차등록 통계 제공업체인 카이즈유 데이터연구소에 따르면 올들어 지난 8월까지 애스턴마틴, 맥라렌, 페라리, 람보르기니, 포르쉐, 마세라티, 롤스로이스, 벤틀리...",https://www.autodaily.co.kr/news/articleView.html?idxno=522820
롤스로이스·벤틀리 울린 ‘연두색 번호판’… ‘고가 법인차’ 트렌드 바뀐다,에너지경제,2024-08-07,"법인차 사적 운용을 막기 위한 '연두색 번호판' 정책의 효과가 나타나고 있다. 호화스러운 롤스로이스, 벤틀리 등 럭셔리카 법인 수요는 줄고 토요타 알파드 등 편안함과 실용성이 강점인 차량의 수요가 늘고 있다. 7일 한국수입차협회(KAIDA) '상반기 수입 승용차 등록현황'에 따르면 벤틀리, 롤스로이스...",https://www.ekn.kr/web/view.php?key=20240807028489789
연두색 번호판 영향? 법인 수입차 판매 저조,경상일보,2024-08-06,▲ 고금리에 '연두색 번호판'의 영향으로 지난 7월 울산지역 법인 수입차 판매가 전년대비 절반 수준으로 떨어졌다. 사진은 번호판제작소 직원이 고액 법인차량 전용 연두색 번호판을 정리하고 있는 모습. 연합뉴스고금리에다 고가의 법인차에 부착되는 '연두색 번호판'의 영향으로 울산지역에서...,https://www.ksilbo.co.kr/news/articleView.html?idxno=1005820
"""부의 상징? 낙인 효과?"" 연두색 번호판 '법인차' 등록 1위 제네시스 G90",지피코리아,2024-07-29,지난 1월 8000만원 이상 법인 승용차 전용 연두색 번호판 제도가 도입된 이래 6개월여 만에 전국에서 차량 1만2000여대가 해당 번호판을 새로 부착한 것으로 파악됐다. 이 중 가장 많은 비중을 차지한 것은 소위 '회장님차'로 불리는 제네시스 G90으로 집계됐다. 28일 국회 국토교통위원회 소속...,https://www.gpkorea.com/news/articleView.html?idxno=117372
법인차는 벤츠·BMW 타요…'연두색 번호판' 비율 압도적,아시아경제언론사 선정,2024-07-28,지난 1월 8000만원 이상 법인 승용차 전용 연두색 번호판 제도가 도입된 이래 6개월여 만에 전국에서 차량 1만2000여대가 해당 번호판을 새로 부착한 것으로 파악됐다. 28일 국회 국토교통위원회 소속 더불어민주당 이연희 의원실이 국토교통부로부터 제출받은 자료를 분석한 결과 올해 들어...,https://view.asiae.co.kr/article/2024072819215205386
"""하차감 떨어지네"" 법인 슈퍼카에 '연두색 번호판' 달자…판매량 '뚝'",머니투데이,2024-07-25,지난해 럭셔리카 브랜드가 역대 판매량을 경신한 것과 대비되는데 연두색 번호판 규제가 영향을 미치고 있다는 분석이다. 24일 한국수입자동차협회(KAIDA)에 따르면 지난 1~6월 팔린 수입차 중 1억5000만원 이상 차량은 1만1218대다. 지난해 같은 기간 1만5926대에 비해 29.6% 감소한 수치다. 같은 기간 1억원...,http://news.mt.co.kr/mtview.php?no=2024072414254254737
람보르기니의 자신감…연두색 번호판 시행에도 분당 전시장 오픈,EBN,2024-07-24,"“한국 정부의 지침을 당연히 준수를 해야하며, 람보르기니는 각 국의 규정 준수를 원칙으로 하고 있습니다” 24일 스테판 윙켈만 오토모빌리 람보르기니의 회장 겸 CEO는 분당 전시장 오픈 행사에서 한국의 8000만원 이상 법인차 대상의 연두색 번호판 장착 시행에 대해 이같이 말했다. 한국 시장에 대한...",https://www.ebn.co.kr/news/view/1630868/?sc=Naver
"“연두색 번호판 창피했나”…초고가 수입차 판매 ‘반토막’, 시민들 “가격 기준 없애야” 환호",매일경제언론사 선정,2024-07-22,수입차 업계에선 8000만원 이상 법인 승용차를 대상으로 한 연두색 번호판 제도와 소비심리 위축 등으로 판매가 부진했던 것으로 보고 있다. 고가 수입차를 법인 명의로 사던 사람들이 연두색 번호판 붙이길 꺼려 구매를 줄이고 있다는 것이다. 시민들 사이에선 연두색 번호판에 긍정적인 반응이...,https://www.mk.co.kr/article/11073396
"'연두색 번호판' 효과 보이니···""개인 사업자도 적용하자"" 한목소리",이뉴스투데이,2024-07-17,"'자동차 등록번호판 등의 기준에 관한 고시' 개정안이 시행 7개월 째, 8000만원 이상의 럭셔리 슈퍼카 판매 부진 소식이 알려지면서 '연두색 번호판' 효과가 크다는 평가가 나온다. 이에 일부에선 법인 차량을 넘어 개인 사업자 차량에도 적용해야 한다고 주장하고 나섰다. 국토교통부는 지난 1월 차량가액...",http://www.enewstoday.co.kr/news/articleView.html?idxno=2153313
“연두색 번호판은 창피해?” 수입차 판매급감·국민들 “더 늘려라” 90% 찬성,세계일보언론사 선정,2024-07-16,올해 1월부터 취득가액 8000만원 이상 법인 승용차에 연두색 번호판을 의무적으로 부착하도록 한 제도가 고가 수입차 시장에 영향을 준 것으로 분석된다. 한국수입자동차협회(KAIDA)가 공개한 정보를 보면 지난 1∼6월 국내에 등록된 전체 수입차 12만5652대 가운데 법인 명의 등록 차량은 33.6%에...,http://www.segye.com/newsView/20240716504841?OutUrl=naver
"연두색 번호판, 열에 아홉 ‘찬성’…과반수는 ‘확대∙강화’ 원해",위메이크뉴스,2024-07-15,- 법인차 사적 이용∙탈세 방지 위해 1월부터 시행 - 정부 정책에 ‘찬성’ 여론 압도적...인지율도 높아 - 가격기준 폐지∙적용범위 확대 등 더 엄격한 정책 요구 법인 외제차 연두색 번호판. 사진=연합뉴스 지난 1월 시행된 법인차량 ‘연두색 번호판’에 대한 여론은 ‘찬성’이 압도적이었다. 나아가...,https://wemakenews.co.kr/news/view.php?no=19292
연두색 번호판 때문? 초고가 수입차 판매량 ‘뚝’,국민일보,2024-07-15,올해부터 8000만원 이상 법인 구매 차량에 연두색 번호판을 의무로 부착하는 제도가 시행된 데 따른 것으로 분석된다. 14일 한국수입자동차협회(KAIDA)에 따르면 차량 가액 1억5000만원 이상인 6개 수입차 브랜드의 지난 1~6월 판매량이 1167대로 지난해 상반기(2252대)보다 48.2% 줄었다. 상위 6개 브랜드로는...,https://www.kmib.co.kr/article/view.asp?arcid=1720943907&code=11151100&cp=nv
연두색 번호판 때문?…상반기 럭셔리카 판매 절반으로 뚝,국민일보언론사 선정,2024-07-14,올해부터 8000만원 이상 법인 구매 차량에 연두색 번호판을 의무로 부착하는 제도가 시행된 데 따른 것으로 분석된다. 14일 한국수입자동차협회(KAIDA)에 따르면 차량 가액 1억5000만원 이상인 6개 수입차 브랜드의 지난 1~6월 판매량이 1167대로 지난해 상반기(2252대)보다 48.2% 줄었다. 상위 6개 브랜드로는...,https://www.kmib.co.kr/article/view.asp?arcid=0020306110&code=61171811&cp=nv
'연두색 번호판'에 쪼그라든 수입차…고가 렌터카는 오히려 더 팔렸다,뉴스1언론사 선정,2024-07-13,법인차 규제를 위한 '연두색 번호판' 도입 반년이 지난 가운데 고가 수입차 법인 판매가 직격탄을 맞은 것과 달리 렌터카 업계는 이 같은 영향권에서 비껴갔다. 오히려 렌터카 업계 법인차 판매 대수는 소폭 늘어난 것으로 나타났다. ◇고가 렌터카 법인 판매 늘었다 13일 렌터카 1위 기업인 롯데렌탈(089860)...,https://www.news1.kr/industry/auto-industry/5477629
'연두색 번호판' 깜짝 결과?...소비자 90% 압도적 찬성,뉴시안,2024-07-12,"컨슈머인사이트가 시행 6개월을 맞은 '법인차량 연두색 번호판'에 대한 소비자 인식을 묻는 옴니버스 서베이를 병행하고 그 결과를 분석한 결과, 법인차량 '연두색 번호판'에 대한 여론은 '찬성'이 압도적이라는 조사 결과가 나왔다. [사진=뉴시스] ［뉴시안= 이태영 기자］지난 1월 시행된 법인차량 '연두색...",http://www.newsian.co.kr/news/articleView.html?idxno=71173
‘연두색 번호판+전기차 캐즘’ 악조건에도… 마이바흐 ‘정면 돌파’,데일리안언론사 선정,2024-07-25,"연두색 번호판과 전기차, 사실상 올해 들어 고가의 수입 전기차가 팔리기 어려운 상황에도 불구하고 메르세데스-마이바흐는 정면돌파를 택했다. 지난해 한국 시장에서 전세계 1위 판매를 달성한 만큼악조건 속에서도 판매량을 이끌어 낼 수 있을 것이라는 확신에서다. 마티아스 바이틀 메르세데스-벤츠...",https://www.dailian.co.kr/news/view/1388193/?sc=Naver
슈퍼카 막 몰더니…‘연두색 번호판’ 붙이자 놀라운 결과 나왔다,서울신문언론사 선정,2024-07-08,"올해 1월부터 ‘연두색 번호판’ 제도가 시행된 가운데, 올해 상반기 수입차 시장에서 법인차 등록 비율이 역대 최저 수준인 35%에도 미치지 못한 것으로 나타났다. 8일 한국수입자동차협회(KAIDA)에 따르면 지난 1~6월 국내에 등록된 전체 수입차 12만 5652대 가운데 법인 명의 등록 차량은 33.6%에...",https://www.seoul.co.kr/news/economy/2024/07/08/20240708500126?wlog_tag3=naver
'연두색 번호판' 때문에? 포르쉐·벤틀리·롤스로이스 등 슈퍼카 판매량 뚝...포르쉐 법인 비중 50%↓,소비자가 만드는 신문,2024-08-14,억대를 넘는 슈퍼카의 판매량이 줄고 있는 데에는 대표적으로 '고가 법인차 연두색 번호판 시행'이 꼽힌다. 정부가 법인차의 사적 활용이나 탈세 등을 막기 위해 새해부터 8000만 원 이상의 신규 법인 승용차는 연두색 번호판 부착을 의무화하면서 거부감에 차량 구입을 망설이고 있다는 것이다....,http://www.consumernews.co.kr/news/articleView.html?idxno=712464
"(모빌리티 칼럼) 법인차를 위한 연두색 번호판 도입, 시작부터 잘못됐다",전기신문,2024-07-01,이번 정부에서 대통령 공략 중의 하나가 현재 시행 중인 법인차 규제를 위한 연두색 번호판 도입이다. 올 1월 1일부터 도입한 현 제도는 장점보다는 단점이 크게 부각되면서 잘못된 시작이었다고 강조할 수 있다. 물론 어느 정책이고 장점만 있는 정책이 없고 현재의 단점도 노력하다 보면 개선될 것이라 언급하고...,https://www.electimes.com/news/articleView.html?idxno=339527
'연두색 번호판 효과?'..고급차 판매 줄었다,파이낸셜뉴스,2024-07-01,고금리·고물가 기조가 장기화되고 있는데다 8000만원 이상 법인 차량에 '연두색 번호판'을 부착하는 제도가 시행된 영향으로 분석된다. 1일 관련 업계와 한국수입자동차협회(KAIDA)에 따르면 올해 1~5월 국내에서 팔린 수입차(테슬라 제외)는 8만8265대로 전년 동기(10만3933대) 대비 15.1% 감소했다....,http://www.fnnews.com/news/202406271321079660
‘연두색 번호판’ 효과?… 1∼5월 수입차 판매 5년 만에 최저,동아일보,2024-07-01,"고가의 법인 승용차에 연두색 번호판을 부착하도록 한 제도 등이 영향을 미친 것으로 풀이된다. 30일 한국자동차모빌리티산업협회(KAMA)와 한국수입자동차협회(KAIDA), 관세청에 따르면 올해 1∼5월 수입차는 10만2957대 팔린 것으로 집계됐다. 2019년 9만6494대 이후 5년 만에 최저 수준이다. 수입차 판매량은...",https://www.donga.com/news/Economy/article/all/20240630/125696631/2
"[전문가 기고]법인차를 위한 연두색 번호판 도입, 시작부터 잘못됐다",매일일보,2024-06-30,김필수 대림대 교수 이번 정부에서 대통령 공략 중의 하나가 현재 시행 중인 법인차 규제를 위한 연두색 번호판 도입이다. 올 1월 1일부터 도입한 현 제도는 장점보다는 단점이 크게 부각되면서 잘못된 시작이었다고 강조할 수 있다. 모빌리티 관련 정책을 다양하게 자문하고 있는 필자로서는 이 정책이 대통력...,http://www.m-i.kr/news/articleView.html?idxno=1135041
[김필수 칼럼] 연두색 번호판 도입한 법인차..변법 막을 방안은?,데일리카,2024-06-29,이번 정부에서 대통령 공략 중의 하나가 현재 시행 중인 법인차 규제를 위한 연두색 번호판 도입이다. 올 1월 1일부터 도입한 현 제도는 장점보다는 단점이 크게 부각되면서 잘못된 시작이었다고 강조할 수 있다. 물론 어느 정책이고 장점만 있는 정책이 없고 현재의 단점도 노력하다보면 개선될 것이라 언급하고...,https://www.dailycar.co.kr/content/news.html?type=view&autoId=53488
"‘연두색 번호판’ 시행 5개월, 9490대중 관용車는 2대뿐",동아일보언론사 선정,2024-06-10,8000만 원 이상 법인 차량에 ‘연두색 번호판’을 부착하는 제도 시행 이후 고가의 관용차 등록이 크게 줄어든 것으로 나타났다. 연두색 번호판을 의식한 공공기관장들이 8000만 원 미만 차량으로 급을 낮춰 구매한 것으로 해석된다. 9일 더불어민주당 문진석 의원실이 국토교통부에서 입수한 연두색...,https://www.donga.com/news/Economy/article/all/20240609/125343323/2
'연두색 번호판'에 피해 입은 수입차... 그런데 람보르기니 우루스는 잘 팔린다?,엠투데이,2024-06-09,"법인 소유 고가 차량의 사적 사용을 막기 위한 '연두색 번호판'이 도입된 후, 값비싼 수입차 브랜드들이 매출에 큰 피해를 입고 있다. 올해부터 시행 중인 국토부 고시에 따르면 '공공·민간법인이 신규·변경 등록하는 8,000만원 이상 업무용 승용차'는 연두색 법인 전용 번호판을 부착해야 한다....",https://www.autodaily.co.kr/news/articleView.html?idxno=520189
"‘연두색 번호판’ 시행 5개월, 9490대중 관용車는 2대뿐",동아일보언론사 선정,2024-06-09,8000만 원 이상 법인 차량에 ‘연두색 번호판’을 부착하는 제도 시행 이후 고가의 관용차 등록이 크게 줄어든 것으로 나타났다. 연두색 번호판을 의식한 공공기관장들이 8000만 원 미만 차량으로 급을 낮춰 구매한 것으로 해석된다. 9일 더불어민주당 문진석 의원실이 국토교통부에서 입수한 연두색...,https://www.donga.com/news/Economy/article/all/20240609/125340854/1
8000만원 이상 법인차 1만여대 감소...연두색 번호판 효과 컸다!,데일리카,2024-08-29,"8000만원 이상의 법인차는 지난 2020년 18.1%, 2021년 40.0%, 2022년 31.9%가 각각 증가했으나, 연두색 번호판이 적용된 이후 작년부터 눈에 띄게 줄기 시작했다. 올해들어 7월까지 국산차 브랜드의 법인차도 크게 줄어들었다. 쉐보레는 1317대가 등록돼 31.8%, KG모빌리티(3690대)는 8.4%, 르노코리아...",https://www.dailycar.co.kr/content/news.html?type=view&autoId=54057
연두색 번호판에 흔들리는 수입차 시장···볼보는 왜 걱정 없을까,시사저널이코노미,2024-07-09,"올해 수입자동차 시장에서 연두색 번호판 적용에 따라 법인차 판매가 주춤한 가운데 볼보자동차코리아의 경우 상대적으로 타격이 크지 않은 것으로 나타났다. 볼보코리아의 경우 다른 프리미엄 브랜드 대비 기존에도 법인차 비중이 적고, 개인 구매자 비중이 높아 새 번호판 적용에 따른 고객 이탈이...",https://www.sisajournal-e.com/news/articleView.html?idxno=404098
"포르쉐, 상반기 글로벌 판매 7% 감소…中 부진에 韓 '연두색 번호판' 탓",더구루,2024-07-20,여기에 국내에서 법인 차량 '연두색 번호판' 의무 부착 제도에 따른 한국 판매 감소도 한몫했다. 20일 폭스바겐그룹에 따르면 포르쉐는 상반기(1~6월) 15만5945대를 전 세계 고객에게 인도했다. 이는 전년 대비 7% 감소한 수치다. 지난 3년간 연속 성장세도 멈췄다. 독일 안방에서 2만811대를 판매했다. 이는...,http://www.theguru.co.kr/news/article.html?no=74189
카니발에 연두색 번호판?···제네시스 아닌데 '8천 넘는' 국산차 살펴보니,시사저널이코노미,2024-06-02,올해 들어 출고된 8000만원 이상 판매가액의 업무용 승용차에 의무 부착되기 시작한 연두색 번호판이 일반 국산차 브랜드 차량에 부착된 모습이 포착됐다. 현대자동차 고급 브랜드인 제네시스의 모델을 제외하면 연두색 번호판이 부착될 수 있는 차량이 일부 판매 중인 것으로 파악됐다. 2일 국토부에...,https://www.sisajournal-e.com/news/articleView.html?idxno=403258
연두색 번호판에 날개 꺾인 초고가 수입차 시장…1년만에 반토막,매일신문,2024-07-14,"이같은 감소세는 8천만원 이상 법인 승용차에 적용하는 '연두색 번호판' 제도 시행과 고물가·고금리 등에 따른 소비심리 위축 등이 주요한 것으로 해석된다. 한 업계 관계자는 ""연두색 번호판 시행이 예고된 지난해 고가 차량이 늘어난 데 따른 역기저 효과로 보인다""며 ""또 경기 침체에 더해 자동차...",https://www.imaeil.com/page/view/2024071414063596675
"韓 스포츠카 사랑, 연두색 번호판도 막지 못한다",EBN,2024-05-31,"페라리, 中·日 제치고 한국서 아시아 최초 신차 공개 국내 배정 물량 완판…스포츠카 구매 오픈런 성행 韓 스포츠카 판매량 급상승…2019년 대비 3배 뛰어 ‘연두색 번호판’ 제도가 시행됐음에도 불구하고 페라리, 람보르기니 등 하이퍼 스포츠카 브랜드가 한국에서의 마케팅 활동을 강화하고 있어 그...",https://www.ebn.co.kr/news/view/1624683/?sc=Naver
[S리포트] 연두색 번호판에 웃은 제네시스,머니S언론사 선정,2024-05-30,"법인 소유 고가 차량의 사적 사용을 막기 위한 '연두색 번호판'이 도입된 지 4개월 만에 각종 꼼수가 나타나고 있다. 보여주기식 정책보다는 실효성을 갖도록 관련 제도를 본질부터 손질할 필요가 있다는 지적이다. 올해부터 시행된 연두색 번호판 정책으로 고가의 수입차 차량 판매가 줄었지만, 국내...",https://www.moneys.co.kr/article/2024052410224738344
고급차에 '연두색 번호판' 싫다더니…2.5억 넘는 '이 차' 오히려 잘 팔렸다,서울경제언론사 선정,2024-05-27,올해 초 고가 법인 업무용차에 대한 연두색 번호판 부착 제도 시행 이후 감소했던 수입 법인차 중 람보르기니는 오히려 법인 판매 비중이 전년 대비 늘었다. 최근 한국수입자동차협회에 따르면 올해 1~4월 수입차 법인 판매는 2만5624대를 기록했다. 전년 동기 대비 16.2% 감소한 수치지만 같은 기간 개인...,https://www.sedaily.com/NewsView/2D9COQOTZF
[자막뉴스] 이 정도일 줄이야...'연두색 번호판'이 뒤바꾼 수입차 시장,YTN,2024-07-10,"윤석열 대통령의 대선 공약이었던 '연두색 번호판 의무 부착 제도'가 원인으로 꼽힙니다. 법인 소유주 등이 고가 차량을 사적으로 사용하는 것을 막기 위해 도입됐는데, 고가 수입차 시장에 어느 정도 영향을 준 것이죠. 특히 1억 원 이상 고가 수입차 시장의 경우 법인차 비중이 큰 폭으로 감소했습니다....",https://www.ytn.co.kr/_ln/0134_202407101254494358
연두색 번호판 효과? … 강원 고가 법인 외제차 뚝,강원일보,2024-07-09,"수입차의 법인차 등록이 급감한 것은 정부가 고가 외제차를 법인명의로 구매해 사적으로 이용하는 것을 막기 위해 올 1월부터 8,000만원 이상인 법인 승용차에 대해 연두색 번호판을 의무적으로 부착하도록 한 제도 등의 영향이 꼽힌다. 도내 자동차 판매업계 관계자는 “정부가 연두색 번호판...",https://www.kwnews.co.kr/page/view/2024070910443222935
'연두색 번호판' 붙이는 건 좀...수입 법인차 등록 역대 최저 [앵커리포트],YTN,2024-07-09,"윤석열 대통령의 대선 공약이었던 '연두색 번호판 의무 부착 제도'가 원인으로 꼽힙니다. 법인 소유주 등이 고가 차량을 사적으로 사용하는 것을 막기 위해 도입됐는데, 고가 수입차 시장에 어느 정도 영향을 준 것이죠. 특히 1억 원 이상 고가 수입차 시장의 경우 법인차 비중이 큰 폭으로 감소했습니다....",https://www.ytn.co.kr/_ln/0102_202407092039553803
"[스타트업 회계·세무] 멋없는 연두색 번호판, 꼭 달아야 하는 걸까요?",플래텀,2024-05-23,"Intro 출처: 국토교통부, 지금 기준으로는 연두색 번호판을 달 이유들이 없는 차 최근 도로를 보다 보면, 매우 이질적인 광경을 목격할 수 있습니다. 바로, 연두색 번호판을 단 차들이 점점 늘어나고 있다는 것입니다. 연두색 차들의 공통점은 모두다 “비싼차”라는 점인데요, 왜 “비싼차”들만 연두색 번호판을...",https://platum.kr/archives/228154
법인 승용차용 연두색 번호판…경남 전국 3위,KBS,2024-07-29,법인 승용차 전용 연두색 번호판 제도가 도입된 지 6개월여 만에 전국에서 만 2천여 대의 차량이 이 번호판을 새로 단 것으로 나타났습니다. 국토교통부 자료를 보면 지역별로는 부산에서 전체의 20%가 넘는 2천5백여 대가 등록해 전국에서 가장 많았으며 인천과 경남이 2천4백여 대와 천6백여 대로 뒤를...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8023878&ref=A
'연두색 번호판' 싫다더니…2.5억 넘는 '이 車' 인기 폭발,한국경제언론사 선정,2024-05-20,올해부터 고가의 법인 승용차에 연두색 번호판을 의무 부착해야 해 수입차 브랜드들의 '법인 판매'가 타격을 입은 가운데 람보르기니는 오히려 법인 판매 비중이 전년 대비 늘어났다. 20일 한국수입자동차협회(KAIDA)에 따르면 올해 1~4월 수입차 법인 판매는 2만5624대를 기록했다. 전년 동기 대비 16.2% 감소한...,https://www.hankyung.com/article/202405208693g
"50대 中企 사장 “길에서 본 연두색 번호판···어, 우리 회사 차도?” [세무 재테크 Q&A]",파이낸셜뉴스언론사 선정,2024-05-12,"인정 범위 확대, 서식 관련 가산세 신설 등 지속 개정 사항이 반영되고 있다”며 “납세자들은 매년 이를 확인해야 할 것”이라고 권했다. PKF서현회계법인 회계사와의 상담 내용을 바탕으로 한 [세무 재테크 Q&A] 기사는 매월 둘째 주 연재됩니다. #운행기록부 #법인차량 #연두색번호판 #특수번호판 #업무용승용차",http://www.fnnews.com/news/202405100821426396
연두색 번호판 효과 끝났나…'고가 법인차' 증가세,뉴시스언론사 선정,2024-05-08,올해 초 고가 법인 업무용차에 대한 연두색 번호판 부착 제도 시행 이후 감소했던 수입 법인차 판매가 다시 증가세로 돌아섰다. 단기 계약 등 연두색 번호판 부착을 피할 수 있는 방법이 알려지면서 효과가 줄고 있다는 분석이다. 8일 한국수입자동차협회(KAIDA)에 따르면 지난 4월 수입 법인차 신규 등록...,https://www.newsis.com/view/?id=NISX20240508_0002727259&cID=13001&pID=13000
[경제 핫 클립] 연두색 번호판이 ‘주홍글씨’만큼 무섭나 외,KBS,2024-07-09,"연두색 차량 번호판, 요즘 점점 자주 보이죠? 회삿돈으로 산 비싼 법인차를 사적으로 쓰는 폐단을 막자고 올해 시작한 제도인데, 이 영향일까요. 올해 상반기에 법인 명의로 등록한 수입 차량이 급감했습니다. 지난해보다 8천여 대 줄었고, 역대 최소 수준까지 떨어졌습니다. 법인차 꼼수 막는 덴 주홍글씨만큼...",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8007381&ref=A
연두색 번호판 효과? 고가 법인차 등록 줄어,경상일보,2024-05-02,"사진은 고액 법인차량 전용 연두색 번호판. 연합뉴스울산의 법인 업무용 승용차 등록 대수가 지난해보다 늘어났다. 다만, 법인 차량 전용 번호판(연두색) 도입 여파로 고가 법인 업무용 승용차 등록 대수는 감소하고 있는 것으로 나타났다. 1일 울산 자동차 등록소 자료를 보면 올해 1월부터 4월까지...",https://www.ksilbo.co.kr/news/articleView.html?idxno=998343
"연두색 번호판, '단기 렌트'하면 회피할 수 있다? [정책 바로보기]",KTV국민방송,2024-04-29,"오늘은 첫 번째로, 단기 렌트로 연두색 번호판을 피할 수 있다는 언론 보도가 나왔는데 사실인지 짚어보고요. 보이스 피싱범의 목소리, 민감정보에 해당돼 예방 AI에 활용할 수 없다는 내용의 보도, 사실인지 짚어봅니다. 마지막으로는 사회적 문제로 급부상한 청소년 도박의 특징과 예방법 알아봅니다. 1. 연두색...",https://www.ktv.go.kr/content/view?content_id=700340
‘연두색 번호판’ 피하는 법인車 꼼수… “6개월 렌트로 일반 번호판”,동아일보언론사 선정,2024-04-25,“아우디 A8(1억4440만 원)도 연두색 번호판 안 달게 해드릴 수 있어요.” 24일 수입차 딜러 김모 씨에게 ‘아우디 A7(1억570만 원)’ 차량을 일반 번호판으로 구매할 수 있냐고 묻자 더 비싼 차도 가능하다는 답변이 돌아온 것이다. 그는 “단기렌트 계약서를 쓰고 6개월마다 갱신하면 고가 모델도 일반...,https://www.donga.com/news/Economy/article/all/20240425/124642562/1
“연두색 번호판 안달게 해드려요” 고가 법인차 꼼수 구매,동아일보언론사 선정,2024-04-24,“아우디 A8(1억4440만 원)도 연두색 번호판 안 달게 해드릴 수 있어요.” 23일 아우디 딜러 김모 씨에게 ‘아우디 A7(1억780만 원)’ 차량을 일반 번호판으로 구매할 수 있냐고 묻자 “단기렌트 계약서를 쓰고 6개월마다 갱신하면 더 고가 모델도 일반 번호판이 가능하다”며 이 같은 답이 돌아왔다. 이어...,https://www.donga.com/news/Economy/article/all/20240424/124637805/1
